property_type,subtype,price_eur,num_rooms,living_area_m2,fully_equipped_kitchen,furnished,terrace,terrace_area_m2,garden,garden_area_m2,land_surface_m2,num_facades,swimming_pool,num_bathrooms,dist_train_km,dist_bus_km,postal_code,wallonie_bx,building_state
House,Residence,495000.0,4.0,232.0,0.0,0.0,1.0,0.0,1.0,0.0,343.0,3.0,0.0,2.0,1.6,0.773,2200,0,6.0
Apartment,Apartment,125000.0,2.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,3.8,0.12,5580,1,5.0
Apartment,Apartment,259000.0,2.0,84.0,1.0,0.0,1.0,14.0,0.0,0.0,0.0,2.0,0.0,1.0,1.2,0.26,1080,1,9.0
Apartment,Apartment,309000.0,2.0,107.0,0.0,0.0,1.0,30.0,0.0,0.0,0.0,2.0,0.0,2.0,3.6,0.262,9140,0,9.0
House,Residence,195000.0,3.0,196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.554,0.01,5640,1,6.0
House,Residence,342200.0,3.0,145.0,0.0,0.0,1.0,16.0,1.0,0.0,420.0,3.0,0.0,2.0,2.9,0.161,3520,0,10.0
House,Residence,369000.0,3.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,399.0,4.0,0.0,2.0,4.7,0.628,2400,0,6.0
Apartment,Apartment,240000.0,2.0,75.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.4,0.319,1090,1,6.0
House,Residence,179000.0,3.0,105.0,0.0,0.0,0.0,0.0,1.0,0.0,188.0,2.0,0.0,1.0,0.702,0.659,2830,0,4.0
Apartment,Apartment,109000.0,2.0,51.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,2.707469745444429,0.0,2.0,8.1,0.607,8420,0,9.0
House,Villa,495000.0,4.0,125.0,1.0,0.0,1.0,30.0,1.0,445.0,445.0,4.0,0.0,2.0,0.245,0.389,1330,1,3.0
House,Villa,479000.0,5.0,214.0,0.0,0.0,1.0,0.0,1.0,0.0,2965.0,4.0,0.0,2.0,4.4,0.054,4190,1,9.0
Apartment,Ground Floor,358000.0,2.0,98.0,1.0,0.0,1.0,24.0,1.0,250.0,0.0,4.0,0.0,2.0,1.5,0.166,1570,0,10.0
House,Villa,510000.0,3.0,165.0,0.0,0.0,1.0,0.0,1.0,0.0,762.0,4.0,0.0,2.0,0.969,0.108,7700,1,5.0
House,Residence,275000.0,5.0,213.0,1.0,0.0,1.0,1.0,1.0,70.0,170.0,3.0,0.0,2.0,2.472569206067988,0.216,1370,1,4.0
House,Residence,215000.0,3.0,142.0,1.0,0.0,1.0,28.0,1.0,170.0,249.0,2.0,0.0,2.0,0.709,0.61,9200,0,3.0
House,Residence,1395000.0,7.0,440.0,0.0,0.0,1.0,40.0,1.0,2710.0,2710.0,4.0,1.0,6.0,1.2,0.119,1560,0,6.0
House,Residence,255000.0,4.0,155.0,1.0,0.0,1.0,110.0,1.0,260.0,490.0,3.0,0.0,2.0,2.1,0.139,4420,1,6.0
House,Residence,384500.0,3.0,174.0,0.0,0.0,1.0,0.0,1.0,0.0,243.0,3.0,0.0,2.0,3.5,1.1,9800,0,10.0
House,Residence,315000.0,5.0,200.0,1.0,0.0,1.0,0.0,1.0,0.0,380.0,4.0,0.0,1.0,4.1,0.137,5580,1,6.0
House,Residence,450000.0,3.0,263.0,0.0,0.0,1.0,0.0,1.0,0.0,256.0,3.0,0.0,2.0,5.8,0.344,3600,0,10.0
Apartment,Ground Floor,199000.0,1.0,106.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.707469745444429,0.0,2.0,9.6,0.608,8620,0,6.0
House,Residence,849000.0,3.0,384.0,0.0,0.0,1.0,0.0,1.0,0.0,2184.0,4.0,0.0,3.0,7.6,0.462,2450,0,9.0
Apartment,Apartment,1840000.0,3.0,172.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.707469745444429,0.0,2.0,8.9,0.189,8420,0,9.0
House,Residence,339000.0,4.0,144.0,0.0,0.0,1.0,21.0,1.0,120.0,214.0,2.0,0.0,2.0,1.4,0.022,7712,1,6.0
House,Residence,295000.0,4.0,155.0,1.0,0.0,1.0,0.0,1.0,0.0,972.0,4.0,0.0,1.0,9.7,0.272,3980,0,6.0
House,Residence,427000.0,3.0,143.0,0.0,0.0,1.0,25.0,1.0,0.0,249.0,2.0,0.0,2.0,2.7,0.318,2830,0,5.0
Apartment,Apartment,1390000.0,3.0,356.0,0.0,0.0,1.0,80.0,0.0,0.0,0.0,2.707469745444429,0.0,2.0,0.995,0.239,1050,1,5.0
Apartment,Apartment,228000.0,1.0,81.0,0.0,0.0,1.0,15.0,1.0,201.0,0.0,3.0,0.0,2.0,1.2,2.3,6220,1,5.0
Apartment,Apartment,508000.0,2.0,101.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,2.0,0.0,4.0,1.5,0.65,1180,1,10.0
House,Residence,431942.0,3.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,586.0,3.0,0.0,2.0,0.567,0.025,9230,0,10.0
House,Residence,339000.0,4.0,165.0,0.0,0.0,1.0,0.0,1.0,0.0,125.0,2.0,0.0,2.0,3.1,0.137,8400,0,10.0
House,Residence,530000.0,4.0,160.0,1.0,0.0,1.0,0.0,1.0,0.0,477.0,4.0,0.0,2.0,1.7,0.374,1332,1,3.0
House,Chalet,98000.0,2.0,86.0,0.0,0.0,0.0,0.0,1.0,0.0,2285.0,4.0,0.0,2.0,6.2,2.6,2490,0,5.0
Apartment,Apartment,445000.0,2.0,94.0,1.0,0.0,1.0,7.0,0.0,0.0,0.0,2.0,0.0,1.0,3.7,0.282,1200,1,10.0
Apartment,Apartment,212000.0,2.0,78.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,2.0,0.0,2.0,1.2,2.3,6220,1,5.0
Apartment,Apartment,465000.0,2.0,92.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,2.0,0.0,4.0,1.5,0.65,1180,1,10.0
Apartment,Apartment,390000.0,2.0,70.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,10.2,0.663,8620,0,9.0
Apartment,Penthouse,610000.0,3.0,143.0,1.0,0.0,1.0,30.0,1.0,0.0,0.0,3.0,0.0,2.0,1.8,0.11,1140,1,10.0
Apartment,Apartment,245000.0,1.0,61.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.831,0.167,1180,1,9.0
House,Residence,729000.0,5.0,324.0,0.0,0.0,1.0,40.0,1.0,305.0,511.0,3.0,0.0,3.0,4.3,0.32696615201900237,9120,0,6.0
Apartment,Apartment,210000.0,2.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.8,0.352,1830,0,4.0
House,Residence,239000.0,3.0,146.0,1.0,0.0,1.0,15.0,1.0,72.0,275.0,3.0,0.0,1.0,0.939,0.352,8530,0,3.0
House,Residence,460000.0,3.0,170.0,0.0,0.0,1.0,38.0,0.0,0.0,742.0,2.0,0.0,2.0,9.1,0.208,8680,0,5.0
Apartment,Apartment,269000.0,2.0,85.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.639,0.46,2640,0,9.0
House,Residence,359000.0,3.0,279.0,0.0,0.0,1.0,0.0,1.0,0.0,157.0,2.707469745444429,0.0,2.0,1.3,0.271,3700,0,5.0
Apartment,Apartment,385000.0,3.0,109.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,2.0,0.0,1.0,0.987,0.218,4000,1,8.0
House,Residence,219000.0,3.0,139.0,0.0,0.0,1.0,0.0,1.0,0.0,165.0,2.707469745444429,0.0,2.0,0.724,0.564,3700,0,5.0
House,Cottage,368000.0,2.0,116.0,1.0,0.0,1.0,0.0,1.0,0.0,333.0,4.0,0.0,1.0,6.7,0.695,1325,1,6.0
Apartment,Apartment,219000.0,2.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.707469745444429,0.0,2.0,0.334,0.02,3800,0,5.0
House,Residence,369000.0,5.0,210.0,0.0,0.0,1.0,0.0,1.0,0.0,700.0,4.0,0.0,1.0,3.2,0.602,8900,0,9.0
House,Residence,454420.0,3.0,196.0,0.0,0.0,0.0,0.0,1.0,0.0,367.0,3.0,0.0,2.0,0.547,0.091,9111,0,10.0
Apartment,Apartment,220000.0,2.0,85.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,2.707469745444429,0.0,1.0,3.3,0.231,6220,1,10.0
House,Residence,365000.0,4.0,200.0,1.0,0.0,1.0,0.0,1.0,200.0,281.0,2.0,0.0,2.0,2.1,0.257,8790,0,6.0
House,Villa,545000.0,4.0,300.0,0.0,0.0,1.0,0.0,1.0,0.0,907.0,4.0,0.0,2.0,3.3,0.03,1745,0,6.0
Apartment,Apartment,80000.0,1.0,64.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.533,0.025,4920,1,4.0
House,Residence,316040.0,3.0,158.0,0.0,0.0,0.0,0.0,1.0,0.0,1586.0,4.0,0.0,2.0,2.472569206067988,1.6,6460,1,10.0
House,Residence,69999.0,2.0,104.0,1.0,0.0,1.0,0.0,1.0,70.0,127.0,2.0,0.0,1.0,1.7,0.06,6031,1,3.0
House,Mixed Building,199000.0,4.0,143.0,1.0,0.0,1.0,38.0,1.0,125.0,426.0,2.0,0.0,2.0,0.193,0.066,4101,1,6.0
Apartment,Apartment,425000.0,2.0,112.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,2.707469745444429,0.0,1.0,1.6,0.457,1200,1,5.0
Apartment,Duplex,289000.0,3.0,194.0,0.0,0.0,0.0,0.0,1.0,315.0,0.0,3.0,0.0,2.0,4.2,0.468,3530,0,6.0
Apartment,Apartment,380000.0,2.0,94.0,1.0,0.0,1.0,30.0,0.0,0.0,0.0,4.0,0.0,2.0,0.648,0.285,9800,0,10.0
Apartment,Apartment,245000.0,3.0,103.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,1.7,0.155,2440,0,6.0
House,Residence,219500.0,3.0,114.0,0.0,0.0,1.0,35.0,1.0,650.0,823.0,4.0,0.0,2.0,8.4,0.102,1350,1,6.0
House,Residence,167000.0,3.0,148.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,1.3,0.077,9600,0,4.0
House,Residence,355000.0,4.0,138.0,0.0,0.0,1.0,23.0,1.0,160.0,263.0,2.0,0.0,2.0,0.708,0.535,7060,1,5.0
House,Residence,480000.0,6.0,225.0,1.0,0.0,1.0,20.0,1.0,70.0,191.0,2.0,0.0,3.0,0.704,0.184,1800,0,5.0
House,Residence,451817.0,4.0,206.0,0.0,0.0,0.0,0.0,0.0,0.0,1057.0,3.0,0.0,2.0,4.9,0.008,9660,0,10.0
Apartment,Apartment,449500.0,1.0,65.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.5,1.5,8301,0,4.0
House,Residence,650000.0,4.0,170.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.707469745444429,0.0,2.0,1.4,0.254,1200,1,6.0
House,Residence,395000.0,3.0,183.0,0.0,0.0,1.0,0.0,1.0,0.0,324.0,3.0,0.0,1.0,5.4,0.089,2235,0,5.0
House,Residence,310000.0,3.0,94.0,0.0,0.0,1.0,0.0,0.0,0.0,137.0,2.0,0.0,1.0,2.7,1.8,2860,0,9.0
House,Villa,1690000.0,5.0,544.0,1.0,0.0,1.0,0.0,1.0,0.0,2834.0,4.0,0.0,2.0,5.7,1.1,3120,0,9.0
House,Residence,205000.0,3.0,175.0,0.0,0.0,1.0,28.0,1.0,1500.0,1645.0,4.0,0.0,2.0,0.746,0.045,4920,1,4.0
Apartment,Apartment,190000.0,1.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.707469745444429,0.0,2.0,0.607,0.295,1000,1,5.0
House,Residence,435000.0,5.0,303.0,0.0,0.0,1.0,6.0,1.0,22.0,0.0,2.707469745444429,0.0,3.0,1.4,0.048,1030,1,4.0
House,Residence,259000.0,3.0,91.0,1.0,0.0,1.0,70.0,1.0,320.0,448.0,3.0,0.0,2.0,4.9,0.183,4680,1,9.0
House,Residence,350000.0,5.0,200.0,0.0,0.0,1.0,25.0,1.0,252.0,0.0,2.707469745444429,0.0,1.0,6.2,0.18,5540,1,9.0
Apartment,Apartment,298000.0,2.0,91.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,2.707469745444429,0.0,1.0,1.8,0.091,9300,0,9.0
House,Residence,279000.0,3.0,160.0,1.0,0.0,0.0,0.0,1.0,0.0,808.0,4.0,0.0,2.0,3.9,0.465,3550,0,6.0
Apartment,Apartment,210000.0,3.0,109.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.328,0.32696615201900237,9500,0,5.0
Apartment,Apartment,320000.0,2.0,82.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.707469745444429,0.0,1.0,3.6,0.005,8310,0,5.0
Apartment,Apartment,380000.0,5.0,155.0,1.0,1.0,1.0,52.0,0.0,0.0,0.0,2.707469745444429,0.0,2.0,1.5,0.359,1090,1,9.0
Apartment,Duplex,339000.0,2.0,75.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,2.0,0.0,1.0,3.7,0.346,1700,0,6.0
House,Residence,899000.0,4.0,383.0,0.0,0.0,1.0,0.0,1.0,240.0,513.0,3.0,0.0,2.0,3.8,0.499,1150,1,4.0
Apartment,Studio,320000.0,1.0,61.0,0.0,0.0,1.0,9.0,1.0,5.0,0.0,2.0,0.0,2.0,0.258,0.164,1050,1,5.0
Apartment,Apartment,439000.0,3.0,110.0,0.0,0.0,1.0,10.0,1.0,0.0,0.0,2.707469745444429,0.0,2.0,3.3,0.048,9000,0,10.0
House,Residence,425000.0,3.0,188.0,0.0,0.0,1.0,0.0,1.0,0.0,210.0,3.0,0.0,2.0,4.0,0.276,3270,0,6.0
House,Residence,249999.0,3.0,147.0,0.0,0.0,1.0,20.0,1.0,201.0,201.0,2.0,0.0,1.0,1.6,0.324,6200,1,6.0
House,Villa,725000.0,6.0,440.0,0.0,0.0,1.0,85.0,1.0,830.0,0.0,2.707469745444429,0.0,3.0,0.262,0.083,9550,0,9.0
House,Mixed Building,149000.0,2.0,133.0,1.0,0.0,0.0,0.0,0.0,0.0,228.0,2.0,0.0,1.0,3.7,0.057,4020,1,3.0
House,Villa,389000.0,3.0,357.0,1.0,0.0,0.0,0.0,1.0,0.0,603.0,4.0,0.0,2.0,2.8,0.403,8530,0,6.0
House,Residence,349500.0,3.0,144.0,0.0,0.0,1.0,12.0,1.0,0.0,291.0,2.0,0.0,2.0,0.815,0.686,3970,0,5.0
Apartment,Apartment,355000.0,2.0,113.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.7,0.31,9940,0,10.0
Apartment,Apartment,199000.0,1.0,90.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,2.0,0.0,1.0,1.2,0.129,1081,1,6.0
Apartment,Apartment,175000.0,2.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.707469745444429,0.0,1.0,0.155,0.078,5560,1,10.0
Apartment,Apartment,362000.0,2.0,91.0,1.0,0.0,1.0,6.0,1.0,0.0,0.0,2.707469745444429,0.0,1.0,0.239,0.228,1140,1,10.0
House,Residence,519955.0,3.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,471.0,3.0,0.0,2.0,0.464,0.064,9032,0,10.0
Apartment,Apartment,159000.0,3.0,103.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.671,0.008,4040,1,6.0
House,Residence,625000.0,3.0,229.0,0.0,0.0,1.0,0.0,1.0,0.0,318.0,2.0,0.0,2.0,8.0,0.146,3080,0,4.0
House,Residence,454000.0,3.0,165.0,0.0,0.0,0.0,0.0,1.0,0.0,407.0,3.0,0.0,2.0,4.2,0.321,8020,0,10.0
House,Master House,2350000.0,4.0,390.0,1.0,0.0,1.0,0.0,1.0,250.0,363.0,2.0,0.0,4.0,0.995,0.239,1050,1,9.0
Apartment,Studio,149000.0,1.0,33.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.4,0.126,2018,0,6.0
House,Residence,379000.0,2.0,160.0,0.0,0.0,1.0,45.0,1.0,517.0,0.0,2.707469745444429,0.0,2.0,1.7,0.052,9550,0,9.0
Apartment,Apartment,217500.0,1.0,65.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,2.707469745444429,0.0,2.0,2.8,0.284,4430,1,10.0
House,Residence,585000.0,3.0,256.0,0.0,0.0,0.0,0.0,1.0,0.0,1655.0,4.0,1.0,2.0,4.5,0.475,3945,0,6.0
House,Residence,369000.0,2.0,171.0,0.0,0.0,1.0,0.0,1.0,0.0,800.0,2.707469745444429,0.0,1.0,10.2,0.12,2430,0,5.0
House,Residence,475000.0,3.0,170.0,0.0,0.0,1.0,0.0,1.0,0.0,250.0,3.0,0.0,2.0,3.7,0.281,1730,0,6.0
Apartment,Apartment,225000.0,3.0,130.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.915,0.053,2440,0,6.0
Apartment,Ground Floor,169000.0,2.0,69.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.4,0.048,8900,0,6.0
House,Residence,310000.0,3.0,228.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,1.2,0.159,8500,0,6.0
House,Villa,665000.0,2.0,125.0,1.0,0.0,1.0,0.0,1.0,280.0,830.0,4.0,0.0,2.0,5.8,0.018,1950,0,4.0
House,Residence,445000.0,5.0,170.0,1.0,1.0,1.0,0.0,1.0,0.0,1559.0,4.0,0.0,2.0,9.0,0.896,6940,1,6.0
House,Residence,180000.0,3.0,100.0,1.0,0.0,1.0,15.0,1.0,200.0,345.0,3.0,0.0,1.0,0.395,0.292,4480,1,3.0
Apartment,Apartment,259000.0,2.0,83.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.104,1200,1,4.0
Apartment,Ground Floor,445000.0,2.0,93.0,0.0,0.0,1.0,18.0,1.0,8.0,0.0,2.707469745444429,0.0,2.0,10.6,0.908,8620,0,10.0
House,Residence,199000.0,5.0,220.0,0.0,0.0,1.0,12.0,1.0,0.0,188.0,3.0,0.0,4.0,1.5,0.23,8800,0,4.0
Apartment,Studio,99000.0,1.0,38.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.707469745444429,0.0,1.0,6.2,0.031,5540,1,9.0
House,Villa,420000.0,4.0,194.0,0.0,0.0,1.0,30.0,1.0,3400.0,4300.0,4.0,0.0,2.0,1.3,1.5,7060,1,5.0
Apartment,Apartment,243167.0,2.0,103.0,1.0,0.0,1.0,13.0,0.0,0.0,0.0,2.707469745444429,0.0,2.0,2.472569206067988,0.016,3650,0,5.0
House,Residence,239000.0,5.0,200.0,1.0,1.0,1.0,10.0,0.0,0.0,210.0,2.0,0.0,3.0,1.7,0.218,4020,1,9.0
House,Residence,199000.0,2.0,98.0,0.0,0.0,1.0,0.0,1.0,29.0,90.0,2.0,0.0,1.0,1.6,0.009,2800,0,4.0
Apartment,Apartment,249000.0,1.0,55.0,1.0,0.0,1.0,19.0,0.0,0.0,0.0,2.707469745444429,0.0,1.0,0.942,0.254,1500,0,10.0
Apartment,Apartment,199000.0,1.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.707469745444429,0.0,2.0,1.5,0.251,2000,0,5.0
House,Chalet,295309.0,2.0,93.0,1.0,0.0,1.0,13.0,1.0,2360.0,2360.0,4.0,0.0,1.0,11.3,0.843,6830,1,6.0
Apartment,Apartment,133000.0,2.0,68.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.707469745444429,0.0,1.0,0.969,0.108,7700,1,6.0
House,Residence,277000.0,4.0,143.0,1.0,0.0,1.0,0.0,1.0,341.0,439.0,4.0,0.0,3.0,1.7,0.421,5660,1,9.0
Apartment,Apartment,438000.0,2.0,130.0,1.0,0.0,1.0,20.0,0.0,0.0,0.0,2.707469745444429,0.0,2.0,1.7,0.372,2440,0,10.0
House,Residence,449000.0,4.0,240.0,1.0,0.0,1.0,90.0,1.0,1275.0,1275.0,4.0,0.0,2.0,2.5,0.312,5590,1,9.0
House,Residence,575000.0,6.0,366.0,0.0,0.0,0.0,0.0,1.0,0.0,558.0,2.0,0.0,3.0,1.3,0.468,1800,0,6.0
Apartment,Apartment,895000.0,4.0,242.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,2.0,0.0,3.0,0.592,0.267,1040,1,9.0
House,Mansion,865000.0,5.0,387.0,1.0,0.0,1.0,0.0,1.0,0.0,780.0,3.0,0.0,2.0,3.8,0.049,4607,1,6.0
House,Residence,365322.0,3.0,134.0,0.0,0.0,0.0,0.0,1.0,0.0,241.0,3.0,0.0,2.0,5.1,0.168,8730,0,5.0
Apartment,Studio,59000.0,1.0,32.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.472569206067988,1.8,4960,1,6.0
House,Villa,600000.0,3.0,200.0,1.0,0.0,1.0,40.0,1.0,1237.0,1366.0,4.0,0.0,2.0,0.527,0.016,1480,1,9.0
Apartment,Apartment,174500.0,1.0,60.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.1,0.002,4500,1,6.0
Apartment,Duplex,355000.0,3.0,138.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.686,0.524,9600,0,6.0
Apartment,Apartment,255000.0,2.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.3,0.325,1020,1,5.0
House,Residence,159000.0,3.0,132.0,1.0,0.0,1.0,0.0,1.0,55.0,135.0,2.0,0.0,1.0,1.4,0.022,7712,1,6.0
House,Residence,265000.0,2.0,175.0,0.0,0.0,1.0,0.0,1.0,0.0,333.0,2.0,0.0,2.0,3.8,0.035,4020,1,8.0
Apartment,Apartment,164711.0,1.0,76.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,2.0,0.0,2.0,2.472569206067988,0.273,3640,0,10.0
Apartment,Apartment,663000.0,4.0,144.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,1.3,0.127,3001,0,6.0
Apartment,Apartment,385000.0,1.0,84.0,0.0,0.0,1.0,15.0,1.0,0.0,0.0,2.707469745444429,0.0,1.0,5.1,0.039,8670,0,10.0
House,Residence,319000.0,3.0,106.0,0.0,0.0,1.0,8.0,0.0,0.0,47.0,2.0,0.0,3.0,1.4,0.194,9000,0,4.0
Apartment,Apartment,395000.0,2.0,86.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.707469745444429,0.0,2.0,4.7,0.469,8670,0,6.0
House,Residence,439000.0,3.0,192.0,1.0,0.0,1.0,15.0,1.0,60.0,136.0,2.0,0.0,3.0,2.4,0.186,1070,1,6.0
House,Villa,399000.0,3.0,158.0,1.0,0.0,1.0,22.0,1.0,0.0,2443.0,4.0,0.0,2.0,1.6,0.324,6200,1,6.0
House,Villa,265000.0,3.0,172.0,0.0,0.0,1.0,0.0,1.0,0.0,704.0,4.0,0.0,2.0,0.988,0.201,7110,1,3.0
House,Mixed Building,1700000.0,3.0,900.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,2.0,0.25,4040,1,10.0
Apartment,Apartment,249000.0,2.0,106.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,2.707469745444429,0.0,2.0,0.818,0.155,9100,0,6.0
House,Residence,175000.0,3.0,126.0,1.0,0.0,1.0,41.0,1.0,41.0,117.0,2.0,0.0,1.0,1.9,0.203,4000,1,3.0
Apartment,Apartment,136000.0,1.0,60.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.2,0.13,5000,1,6.0
Apartment,Apartment,425000.0,3.0,107.0,1.0,0.0,1.0,15.0,0.0,0.0,0.0,2.0,0.0,2.0,0.763,0.215,1081,1,10.0
House,Residence,180000.0,3.0,119.0,1.0,0.0,1.0,0.0,1.0,0.0,190.0,2.0,0.0,1.0,4.1,0.227,6183,1,3.0
Apartment,Apartment,288000.0,1.0,61.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.984,1.9,2640,0,6.0
Apartment,Apartment,119000.0,1.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.699,0.231,4000,1,6.0
House,Residence,350000.0,3.0,153.0,1.0,0.0,1.0,0.0,1.0,103.0,268.0,3.0,0.0,2.0,1.4,0.129,3700,0,9.0
House,Mixed Building,300000.0,9.0,307.0,1.0,0.0,0.0,0.0,1.0,446.0,615.0,3.0,0.0,4.0,1.2,0.287,6061,1,3.0
House,Residence,275000.0,3.0,115.0,0.0,0.0,1.0,0.0,1.0,0.0,607.0,4.0,0.0,1.0,2.6,0.934,1390,1,4.0
Apartment,Apartment,255185.0,2.0,69.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,2.0,0.0,2.0,2.3,0.028,4030,1,5.0
House,Residence,359999.0,6.0,295.0,1.0,0.0,1.0,40.0,1.0,500.0,820.0,4.0,0.0,3.0,3.2,0.115,6140,1,6.0
House,Residence,275000.0,3.0,174.0,0.0,0.0,1.0,54.0,1.0,445.0,445.0,2.707469745444429,0.0,2.0,8.6,0.039,6600,1,6.0
House,Residence,139000.0,3.0,125.0,1.0,0.0,1.0,20.0,1.0,80.0,391.0,3.0,0.0,1.0,7.7,0.483,3770,0,6.0
Apartment,Apartment,229000.0,2.0,105.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2.6,0.061,8660,0,9.0
Apartment,Apartment,249000.0,1.0,65.0,1.0,0.0,1.0,7.0,0.0,0.0,0.0,2.0,0.0,2.0,0.452,0.175,1300,1,10.0
House,Residence,745000.0,4.0,270.0,0.0,0.0,1.0,30.0,1.0,0.0,1000.0,2.707469745444429,0.0,3.0,1.5,0.366,1300,1,5.0
Apartment,Ground Floor,285000.0,2.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.12,1030,1,6.0
House,Residence,375000.0,2.0,170.0,0.0,0.0,1.0,0.0,1.0,0.0,921.0,2.0,0.0,1.0,6.6,0.227,2820,0,4.0
House,Residence,299000.0,2.0,117.0,0.0,0.0,1.0,0.0,1.0,0.0,283.0,3.0,0.0,1.0,4.1,0.368,2900,0,9.0
House,Residence,343510.0,3.0,190.0,0.0,0.0,0.0,0.0,1.0,0.0,979.0,4.0,0.0,2.0,1.3,1.7,5660,1,10.0
Apartment,Apartment,300000.0,2.0,90.0,0.0,0.0,1.0,8.0,1.0,0.0,0.0,2.707469745444429,0.0,2.0,0.701,0.098,9120,0,10.0
Apartment,Apartment,149000.0,1.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.707469745444429,0.0,2.0,2.4,0.155,8400,0,5.0
House,Villa,750000.0,4.0,230.0,1.0,0.0,1.0,0.0,1.0,0.0,1954.0,4.0,0.0,2.0,2.7,0.106,1420,1,9.0
Apartment,Apartment,363600.0,3.0,113.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,4.8,0.071,3200,0,10.0
Apartment,Apartment,238000.0,2.0,105.0,0.0,0.0,1.0,65.0,0.0,0.0,0.0,2.707469745444429,0.0,1.0,3.6,0.976,1540,0,6.0
