locality,property_type,subtype,price_eur,type_of_sale,num_rooms,living_area_m2,fully_equipped_kitchen,furnished,terrace,terrace_area_m2,garden,garden_area_m2,land_surface_m2,num_facades,swimming_pool,state_of_building,num_bathrooms,dist_train_km,dist_bus_km,price_per_m2,postal_code,region,outlier_flag,avg_price_locality,building_state_encoded
1601 Ruisbroek,House,Villa,985000.0,for sale,1.0,386.0,1.0,,1.0,,1.0,,1870.0,3.0,0.0,Normal,1.0,1.6,0.177,2551.81,1601,Flanders,False,416944.4,5.0
1200 Sint-Lambrechts-Woluwe,Apartment,Apartment,795000.0,for sale,3.0,130.0,0.0,,1.0,21.0,0.0,0.0,,2.0,0.0,New,4.0,3.0,0.271,6115.38,1200,Brussels,False,584235.9,9.0
4100 Seraing,Apartment,Duplex,119000.0,for sale,2.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,Under construction,,5.6,0.054,1322.22,4100,Wallonia,False,205508.3,6.0
1490 Court-Saint-Étienne,House,Residence,345000.0,for sale,3.0,127.0,1.0,0.0,1.0,17.0,1.0,,639.0,4.0,0.0,New,2.0,0.499,0.166,2716.54,1490,Wallonia,False,395558.8,9.0
5555 Baillamont,House,Residence,379000.0,for sale,5.0,208.0,1.0,0.0,1.0,22.0,1.0,2000.0,6877.0,3.0,0.0,Normal,2.0,4.5,0.377,1822.12,5555,Wallonia,False,379000.0,5.0
5660 Couvin,House,Residence,115000.0,for sale,4.0,150.0,0.0,0.0,1.0,30.0,1.0,,345.0,2.0,0.0,,2.0,0.614,0.102,766.67,5660,Wallonia,False,214723.3,
8670 Koksijde,Apartment,Apartment,349900.0,for sale,3.0,85.0,0.0,,1.0,,1.0,,,,0.0,Fully renovated,1.0,5.2,0.375,4116.47,8670,Flanders,False,384266.8,7.0
8670 Koksijde,Apartment,Apartment,659000.0,for sale,4.0,161.0,0.0,,1.0,,0.0,0.0,,,0.0,New,,5.4,0.411,4093.17,8670,Flanders,False,384266.8,9.0
2870 Puurs-Sint-Amands,Apartment,Apartment,305000.0,for sale,2.0,96.0,0.0,,1.0,15.0,0.0,0.0,,,0.0,Excellent,,4.3,0.117,3177.08,2870,Flanders,False,417430.5,8.0
1150 Sint-Pieters-Woluwe,House,Residence,1045000.0,for sale,6.0,300.0,1.0,0.0,1.0,20.0,1.0,300.0,545.0,3.0,0.0,Excellent,4.0,4.9,0.692,3483.33,1150,Brussels,False,848242.8,8.0
1180 Ukkel,Apartment,Penthouse,725000.0,for sale,3.0,127.0,0.0,,1.0,29.0,0.0,0.0,,3.0,0.0,New,4.0,1.5,0.65,5708.66,1180,Brussels,False,789638.4,9.0
2960 Brecht,House,Residence,549000.0,for sale,4.0,226.0,0.0,0.0,1.0,,1.0,,910.0,4.0,0.0,Normal,2.0,7.9,0.287,2429.2,2960,Flanders,False,467177.0,5.0
1210 Sint-Joost-ten-Node,Apartment,Apartment,365000.0,for sale,2.0,121.0,1.0,,1.0,4.0,0.0,0.0,,3.0,0.0,Normal,2.0,0.686,0.033,3016.53,1210,Brussels,False,455602.1,5.0
9050 Gentbrugge,House,Residence,530000.0,for sale,3.0,120.0,1.0,0.0,1.0,13.0,1.0,85.0,182.0,2.0,0.0,Excellent,2.0,0.938,0.245,4416.67,9050,Flanders,False,470867.9,8.0
1770 Liedekerke,House,Residence,435974.0,for sale,3.0,154.0,1.0,0.0,1.0,,1.0,,275.0,3.0,0.0,New,2.0,0.936,0.266,2831.0,1770,Flanders,False,421158.5,9.0
2520 Ranst,Apartment,Penthouse,449000.0,for sale,3.0,112.0,0.0,0.0,1.0,46.0,0.0,0.0,,4.0,0.0,Normal,1.0,6.4,0.214,4008.93,2520,Flanders,False,475553.8,5.0
9300 Aalst,Apartment,Apartment,169000.0,for sale,2.0,68.0,1.0,,1.0,,0.0,0.0,,2.0,0.0,Fully renovated,1.0,1.5,0.423,2485.29,9300,Flanders,False,360900.1,7.0
2300 Turnhout,House,Residence,327000.0,for sale,3.0,109.0,0.0,0.0,1.0,,1.0,,99.0,2.0,0.0,Normal,2.0,0.568,0.19,3000.0,2300,Flanders,False,297988.7,5.0
1180 Ukkel,Apartment,Apartment,527500.0,for sale,2.0,130.0,0.0,,1.0,6.0,1.0,,,3.0,0.0,New,4.0,0.814,0.306,4057.69,1180,Brussels,False,789638.4,9.0
1082 Berchem-Sainte-Agathe,Apartment,Apartment,299000.0,for sale,3.0,100.0,0.0,,1.0,7.0,0.0,0.0,,2.0,0.0,Normal,1.0,1.1,0.166,2990.0,1082,Brussels,False,342225.0,5.0
8870 Izegem,House,Residence,439000.0,for sale,4.0,210.0,1.0,0.0,1.0,36.0,1.0,550.0,1092.0,4.0,0.0,Normal,1.0,1.7,0.925,2090.48,8870,Flanders,False,291363.1,5.0
8490 Jabbeke,Apartment,Penthouse,489000.0,for sale,2.0,99.0,0.0,,1.0,,0.0,0.0,,,0.0,,,8.8,0.214,4939.39,8490,Flanders,False,411622.3,
6590 Momignies,House,Residence,50000.0,for sale,3.0,138.0,0.0,0.0,1.0,13.0,0.0,0.0,,2.0,0.0,,2.0,,0.845,362.32,6590,Wallonia,False,190290.0,
2890 Sint-Amands,House,Residence,625000.0,for sale,2.0,251.0,0.0,0.0,1.0,15.0,1.0,,585.0,3.0,0.0,Normal,2.0,5.3,0.455,2490.04,2890,Flanders,False,399821.4,5.0
1070 Anderlecht,Apartment,Apartment,225000.0,for sale,2.0,68.0,1.0,0.0,1.0,10.0,0.0,0.0,,,0.0,Normal,1.0,2.8,0.1,3308.82,1070,Brussels,False,311250.8,5.0
9100 Sint-Niklaas,House,Residence,460000.0,for sale,4.0,207.0,1.0,,1.0,21.0,1.0,408.0,685.0,3.0,0.0,Excellent,,4.2,1.5,2222.22,9100,Flanders,False,347995.0,8.0
3150 Haacht,House,Residence,585000.0,for sale,3.0,182.0,1.0,0.0,1.0,,1.0,,756.0,4.0,0.0,Excellent,2.0,1.4,0.396,3214.29,3150,Flanders,False,460428.9,8.0
1020 Laken,Apartment,Apartment,199000.0,for sale,2.0,75.0,0.0,,1.0,15.0,0.0,0.0,,4.0,0.0,,,0.647,0.095,2653.33,1020,Brussels,False,365163.6,
3970 Leopoldsburg,Apartment,Apartment,335900.0,for sale,5.0,122.0,0.0,,1.0,,0.0,0.0,,2.0,0.0,,,0.933,0.384,2753.28,3970,Flanders,False,327688.1,
4430 Ans,House,Residence,225000.0,for sale,3.0,130.0,0.0,0.0,1.0,43.0,0.0,0.0,158.0,2.0,0.0,To be renovated,1.0,2.5,0.129,1730.77,4430,Wallonia,False,231870.6,4.0
2180 Ekeren,House,Residence,350000.0,for sale,4.0,173.0,0.0,0.0,1.0,,1.0,,345.0,3.0,0.0,To be renovated,2.0,0.374,0.281,2023.12,2180,Flanders,False,339976.9,4.0
1180 Ukkel,Apartment,Apartment,617500.0,for sale,3.0,123.0,0.0,,1.0,35.0,1.0,,,3.0,0.0,New,4.0,0.814,0.306,5020.33,1180,Brussels,False,789638.4,9.0
1060 Sint-Gillis,House,Residence,775000.0,for sale,6.0,210.0,0.0,1.0,1.0,15.0,1.0,30.0,,,0.0,,,0.944,0.369,3690.48,1060,Brussels,False,459181.0,
2275 Lille,House,Residence,775000.0,for sale,4.0,314.0,0.0,0.0,1.0,,1.0,,1565.0,4.0,0.0,Excellent,2.0,5.5,0.568,2468.15,2275,Flanders,False,442230.8,8.0
5530 Godinne,House,Residence,437411.0,for sale,3.0,190.0,0.0,,0.0,0.0,1.0,,1414.0,4.0,0.0,New,2.0,0.675,0.553,2302.16,5530,Wallonia,False,350832.8,9.0
3071 Erps-Kwerps,House,Residence,592500.0,for sale,4.0,190.0,0.0,0.0,1.0,21.0,0.0,0.0,264.0,3.0,0.0,New,3.0,1.5,0.101,3118.42,3071,Flanders,False,515750.0,9.0
4420 Saint-Nicolas,House,Residence,239000.0,for sale,3.0,125.0,1.0,0.0,1.0,,1.0,135.0,214.0,3.0,0.0,Excellent,2.0,1.5,0.016,1912.0,4420,Wallonia,False,196689.8,8.0
1020 Laken,House,Residence,785000.0,for sale,3.0,308.0,1.0,,1.0,7.0,1.0,,,3.0,0.0,New,3.0,3.5,0.228,2548.7,1020,Brussels,False,365163.6,9.0
1390 Archennes,House,Residence,399000.0,for sale,2.0,104.0,0.0,0.0,1.0,10.0,1.0,700.0,800.0,4.0,0.0,Normal,1.0,0.576,0.209,3836.54,1390,Wallonia,False,337000.0,5.0
4040 Herstal,Apartment,Apartment,210000.0,for sale,2.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,Excellent,1.0,1.4,0.12,2000.0,4040,Wallonia,False,232814.9,8.0
4500 Huy,Apartment,Apartment,380000.0,for sale,5.0,180.0,0.0,,1.0,,0.0,0.0,,,0.0,Normal,,0.937,0.155,2111.11,4500,Wallonia,False,264925.4,5.0
8400 Oostende,Apartment,Apartment,265000.0,for sale,2.0,93.0,0.0,,1.0,1.0,0.0,0.0,,3.0,0.0,To be renovated,1.0,0.688,0.244,2849.46,8400,Flanders,False,319670.9,4.0
6040 Jumet,House,Residence,127000.0,for sale,4.0,131.0,1.0,0.0,1.0,38.0,1.0,302.0,390.0,2.0,0.0,To renovate,1.0,2.8,0.039,969.47,6040,Wallonia,False,197062.2,3.0
4102 Ougrée,Apartment,Studio,59000.0,for sale,1.0,26.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,To renovate,,0.804,0.622,2269.23,4102,Wallonia,False,158710.0,3.0
1933 Sterrebeek,Apartment,Apartment,1195000.0,for sale,3.0,176.0,0.0,,1.0,26.0,1.0,157.0,,2.0,0.0,New,4.0,5.0,1.3,6789.77,1933,Flanders,False,1049676.5,9.0
5600 Neuville,House,Residence,399000.0,for sale,3.0,178.0,1.0,0.0,0.0,0.0,1.0,1199.0,1294.0,4.0,0.0,Normal,1.0,6.4,0.073,2241.57,5600,Wallonia,False,246166.7,5.0
9340 Lede,House,Residence,999500.0,for sale,6.0,591.0,0.0,,1.0,,1.0,,6081.0,4.0,0.0,Normal,,5.5,0.593,1691.2,9340,Flanders,False,439361.2,5.0
2340 Beerse,House,Residence,489000.0,for sale,4.0,212.0,0.0,0.0,1.0,,1.0,,364.0,3.0,0.0,New,2.0,8.2,0.013,2306.6,2340,Flanders,False,525015.2,9.0
1120 Neder-Over-Heembeek,House,Mixed Building,570000.0,for sale,3.0,200.0,0.0,0.0,1.0,2.0,1.0,30.0,147.0,3.0,0.0,Normal,3.0,3.3,0.098,2850.0,1120,Brussels,False,377740.5,5.0
8670 Koksijde,Apartment,Apartment,295000.0,for sale,,93.0,0.0,,1.0,,0.0,0.0,,,0.0,,,5.3,0.453,3172.04,8670,Flanders,False,384266.8,
7180 Seneffe,House,Mixed Building,289000.0,for sale,1.0,110.0,0.0,0.0,1.0,,0.0,0.0,,2.0,1.0,Fully renovated,1.0,4.7,0.607,2627.27,7180,Wallonia,False,350416.7,7.0
7700 Mouscron,House,Residence,495000.0,for sale,4.0,325.0,0.0,0.0,1.0,,1.0,100.0,600.0,3.0,0.0,New,2.0,0.969,0.108,1523.08,7700,Wallonia,False,303413.9,9.0
2160 Wommelgem,Apartment,Apartment,395000.0,for sale,2.0,110.0,0.0,0.0,1.0,,0.0,0.0,,2.0,0.0,Excellent,2.0,5.9,0.103,3590.91,2160,Flanders,False,358999.0,8.0
2830 Willebroek,House,Residence,299000.0,for sale,3.0,261.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,2.0,0.0,To be renovated,2.0,0.89,0.096,1145.59,2830,Flanders,False,349695.6,4.0
3945 Ham,House,Residence,269000.0,for sale,3.0,151.0,0.0,,1.0,,1.0,,660.0,2.0,0.0,,2.0,4.7,0.71,1781.46,3945,Flanders,False,345846.2,
1200 Sint-Lambrechts-Woluwe,Apartment,Apartment,532000.0,for sale,2.0,113.0,0.0,,1.0,16.0,1.0,18.0,,2.0,0.0,New,2.0,4.2,0.207,4707.96,1200,Brussels,False,584235.9,9.0
2480 Dessel,House,Residence,289000.0,for sale,4.0,222.0,0.0,0.0,1.0,,1.0,,725.0,4.0,0.0,,2.0,6.8,0.413,1301.8,2480,Flanders,False,303800.0,
2610 Wilrijk,House,Residence,449000.0,for sale,3.0,189.0,0.0,0.0,1.0,,1.0,,194.0,2.0,0.0,Normal,,3.0,0.376,2375.66,2610,Flanders,False,351417.1,5.0
9600 Ronse,House,Residence,385000.0,for sale,5.0,400.0,1.0,0.0,1.0,,1.0,64.0,320.0,2.0,0.0,Normal,3.0,1.1,0.157,962.5,9600,Flanders,False,339575.5,5.0
1500 Halle,Apartment,Apartment,300000.0,for sale,2.0,95.0,0.0,,1.0,18.0,0.0,0.0,,,0.0,,1.0,1.2,0.018,3157.89,1500,Flanders,False,401430.0,
5300 Andenne,House,Residence,295000.0,for sale,3.0,125.0,0.0,0.0,1.0,16.0,1.0,,1600.0,4.0,0.0,To be renovated,1.0,1.9,0.589,2360.0,5300,Wallonia,False,271717.6,4.0
7700 Mouscron,House,Residence,309000.0,for sale,4.0,143.0,1.0,0.0,1.0,50.0,1.0,90.0,315.0,2.0,0.0,Normal,3.0,0.969,0.108,2160.84,7700,Wallonia,False,303413.9,5.0
4802 Heusy,House,Residence,269000.0,for sale,4.0,142.0,0.0,0.0,1.0,35.0,1.0,408.0,499.0,4.0,0.0,Normal,1.0,2.2,0.004,1894.37,4802,Wallonia,False,333651.3,5.0
8400 Oostende,Apartment,Apartment,275000.0,for sale,2.0,96.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,Fully renovated,1.0,1.9,0.226,2864.58,8400,Flanders,False,319670.9,7.0
1050 Elsene,Apartment,Apartment,285000.0,for sale,1.0,80.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,1.0,0.581,0.113,3562.5,1050,Brussels,False,771126.3,
8500 Kortrijk,House,Residence,445000.0,for sale,3.0,140.0,1.0,,1.0,,1.0,,222.0,3.0,0.0,New,2.0,1.4,0.2,3178.57,8500,Flanders,False,404279.9,9.0
7542 Mont-Saint-Aubert,House,Residence,379000.0,for sale,3.0,154.0,0.0,0.0,1.0,,1.0,,569.0,3.0,0.0,Normal,1.0,7.3,1.7,2461.04,7542,Wallonia,False,1252666.7,5.0
1150 Sint-Pieters-Woluwe,Apartment,Apartment,695000.0,for sale,3.0,185.0,0.0,,1.0,33.0,0.0,0.0,,2.0,0.0,To be renovated,,2.5,0.37,3756.76,1150,Brussels,False,848242.8,4.0
5190 Jemeppe-Sur-Sambre,House,Residence,610000.0,for sale,6.0,354.0,0.0,0.0,1.0,,1.0,,745.0,2.0,0.0,Normal,4.0,3.1,0.081,1723.16,5190,Wallonia,False,308356.6,5.0
6880 Bertrix,House,Residence,215000.0,for sale,3.0,162.0,0.0,,0.0,0.0,1.0,592.0,474.0,,0.0,To be renovated,,0.995,0.199,1327.16,6880,Wallonia,False,313905.3,4.0
3550 Heusden-Zolder,House,Residence,179000.0,for sale,3.0,360.0,0.0,0.0,1.0,,0.0,0.0,,3.0,0.0,To restore,,1.8,0.379,497.22,3550,Flanders,False,393598.2,2.0
6030 Marchienne-au-Pont,House,Residence,107000.0,for sale,4.0,140.0,1.0,,1.0,,1.0,16.0,76.0,2.0,0.0,Normal,1.0,1.8,0.113,764.29,6030,Wallonia,False,158480.3,5.0
1080 Sint-Jans-Molenbeek,Apartment,Apartment,259000.0,for sale,2.0,95.0,0.0,,1.0,9.0,0.0,0.0,,2.0,0.0,,,1.5,0.179,2726.32,1080,Brussels,False,285820.3,
1180 Ukkel,Apartment,Apartment,275000.0,for sale,2.0,85.0,0.0,0.0,1.0,15.0,0.0,0.0,,,0.0,To be renovated,1.0,0.847,0.137,3235.29,1180,Brussels,False,789638.4,4.0
7370 Dour,House,Residence,55000.0,for sale,2.0,80.0,0.0,0.0,1.0,15.0,1.0,,110.0,3.0,0.0,To be renovated,1.0,3.7,0.051,687.5,7370,Wallonia,False,186181.5,4.0
1200 Sint-Lambrechts-Woluwe,Apartment,Apartment,725000.0,for sale,2.0,119.0,0.0,,1.0,12.0,0.0,0.0,,2.0,0.0,New,4.0,3.0,0.271,6092.44,1200,Brussels,False,584235.9,9.0
4845 Jalhay,House,Residence,375000.0,for sale,4.0,240.0,0.0,0.0,0.0,0.0,1.0,1597.0,2034.0,3.0,1.0,,1.0,5.4,0.075,1562.5,4845,Wallonia,False,502500.0,
4000 Liege,Apartment,Apartment,190000.0,for sale,4.0,99.0,1.0,0.0,1.0,,0.0,0.0,,,0.0,Fully renovated,2.0,0.749,0.013,1919.19,4000,Wallonia,False,278374.3,7.0
4602 Cheratte,House,Residence,249000.0,for sale,2.0,154.0,0.0,,0.0,0.0,1.0,,218.0,3.0,0.0,,,6.2,0.605,1616.88,4602,Wallonia,False,301444.6,
1702 Groot-Bijgaarden,Apartment,Apartment,1100000.0,for sale,11.0,429.0,0.0,0.0,1.0,20.0,0.0,0.0,,3.0,0.0,Normal,,0.805,0.049,2564.1,1702,Flanders,False,364470.6,5.0
3890 Gingelom,House,Residence,210000.0,for sale,2.0,143.0,0.0,,0.0,0.0,0.0,0.0,70.0,3.0,0.0,,2.0,4.8,0.032,1468.53,3890,Flanders,False,221916.7,
1070 Anderlecht,Apartment,Ground Floor,279000.0,for sale,2.0,100.0,0.0,0.0,1.0,25.0,1.0,,,2.0,0.0,Excellent,1.0,1.9,0.115,2790.0,1070,Brussels,False,311250.8,8.0
9700 Oudenaarde,House,Mixed Building,1195000.0,for sale,1.0,635.0,1.0,,0.0,0.0,0.0,0.0,3762.0,4.0,0.0,Excellent,2.0,6.0,0.004,1881.89,9700,Flanders,False,470699.3,8.0
9688 Schorisse,House,Mixed Building,650000.0,for sale,1.0,200.0,1.0,1.0,1.0,,1.0,,1222.0,3.0,0.0,Excellent,5.0,8.6,0.045,3250.0,9688,Flanders,False,575337.7,8.0
3920 Lommel,House,Residence,369000.0,for sale,6.0,315.0,0.0,,1.0,,1.0,,297.0,3.0,0.0,,,5.6,0.389,1171.43,3920,Flanders,False,368154.6,
8670 Sint-Idesbald,Apartment,Apartment,395000.0,for sale,2.0,104.0,0.0,,1.0,,1.0,,,,0.0,Excellent,2.0,4.3,0.069,3798.08,8670,Flanders,False,580564.5,8.0
3520 Zonhoven,House,Residence,456081.0,for sale,3.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,0.0,New,,1.8,0.452,2303.44,3520,Flanders,False,456567.1,9.0
1190 Vorst,Apartment,Apartment,490000.0,for sale,2.0,120.0,1.0,0.0,1.0,12.0,0.0,0.0,,2.0,0.0,Normal,2.0,0.9,0.113,4083.33,1190,Brussels,False,477241.1,5.0
7730 Estaimbourg,House,Residence,330000.0,for sale,3.0,145.0,1.0,0.0,0.0,0.0,1.0,,308.0,3.0,0.0,New,1.0,6.4,0.042,2275.86,7730,Wallonia,False,333786.8,9.0
7060 Soignies,House,Residence,349000.0,for sale,3.0,150.0,0.0,,0.0,0.0,1.0,1650.0,2367.0,,0.0,Normal,,0.737,0.723,2326.67,7060,Wallonia,False,327359.1,5.0
8480 Ichtegem,House,Residence,349500.0,for sale,4.0,187.0,0.0,,1.0,,1.0,,257.0,2.0,0.0,New,,8.4,0.032,1868.98,8480,Flanders,False,363533.3,9.0
1180 Ukkel,Apartment,Apartment,275000.0,for sale,2.0,75.0,0.0,0.0,1.0,2.0,0.0,0.0,,2.0,0.0,To renovate,,0.605,0.321,3666.67,1180,Brussels,False,789638.4,3.0
1040 Etterbeek,Apartment,Apartment,479500.0,for sale,2.0,87.0,0.0,,1.0,,0.0,0.0,,2.0,0.0,New,3.0,0.705,0.286,5511.49,1040,Brussels,False,614344.9,9.0
8660 De Panne,Apartment,Apartment,339000.0,for sale,2.0,88.0,0.0,1.0,1.0,,0.0,0.0,,,0.0,Fully renovated,,3.0,0.122,3852.27,8660,Flanders,False,320678.7,7.0
9900 Eeklo,House,Residence,330000.0,for sale,3.0,128.0,0.0,,0.0,0.0,1.0,,163.0,2.0,0.0,New,3.0,1.6,0.202,2578.12,9900,Flanders,False,362229.4,9.0
6740 Villers-sur-Semois,House,Residence,649000.0,for sale,4.0,310.0,1.0,0.0,1.0,,1.0,,1200.0,2.0,0.0,Excellent,2.0,4.8,0.011,2093.55,6740,Wallonia,False,649000.0,8.0
1070 Anderlecht,Apartment,Apartment,335000.0,for sale,2.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,Normal,1.0,1.9,0.115,2637.8,1070,Brussels,False,311250.8,5.0
2440 Geel,Apartment,Apartment,154500.0,for sale,1.0,72.0,0.0,,1.0,,1.0,,,4.0,0.0,Excellent,1.0,2.5,0.482,2145.83,2440,Flanders,False,319010.7,8.0
1080 Sint-Jans-Molenbeek,Apartment,Apartment,229000.0,for sale,2.0,77.0,1.0,,1.0,8.0,0.0,0.0,,2.0,0.0,Excellent,1.0,1.1,0.087,2974.03,1080,Brussels,False,285820.3,8.0
4280 Merdorp,House,Villa,345000.0,for sale,3.0,142.0,1.0,0.0,1.0,1.0,1.0,584.0,711.0,4.0,0.0,Normal,2.0,,0.617,2429.58,4280,Wallonia,False,345000.0,5.0
1030 Schaarbeek,Apartment,Duplex,225000.0,for sale,3.0,161.0,0.0,0.0,1.0,22.0,0.0,0.0,,2.0,0.0,To be renovated,,0.595,0.167,1397.52,1030,Brussels,False,414731.6,4.0
2640 Mortsel,House,Residence,495000.0,for sale,3.0,158.0,0.0,0.0,1.0,9.0,1.0,31.0,,,0.0,New,2.0,0.647,0.467,3132.91,2640,Flanders,False,360119.6,9.0
5340 Gesves,House,Residence,320000.0,for sale,3.0,110.0,1.0,0.0,0.0,0.0,1.0,,1152.0,4.0,0.0,To renovate,,5.5,0.191,2909.09,5340,Wallonia,False,320618.6,3.0
1640 Sint-Genesius-Rode,House,Residence,2850000.0,for sale,5.0,550.0,1.0,0.0,1.0,,1.0,1900.0,2105.0,4.0,1.0,Excellent,4.0,0.557,0.202,5181.82,1640,Flanders,False,840120.7,8.0
4180 Hamoir,House,Residence,149000.0,for sale,4.0,199.0,0.0,0.0,1.0,,1.0,,285.0,3.0,0.0,,,2.2,0.294,748.74,4180,Wallonia,False,312116.2,
7040 Aulnois,House,Residence,334740.0,for sale,3.0,147.0,0.0,,0.0,0.0,1.0,,602.0,4.0,0.0,New,2.0,0.888,0.065,2277.14,7040,Wallonia,False,310960.8,9.0
1070 Anderlecht,Apartment,Apartment,225000.0,for sale,2.0,72.0,0.0,,1.0,,0.0,0.0,,,0.0,,1.0,1.8,0.278,3125.0,1070,Brussels,False,311250.8,
7140 Morlanwelz,House,Residence,80000.0,for sale,2.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,2.0,0.0,To be renovated,1.0,0.124,0.169,898.88,7140,Wallonia,False,211333.3,4.0
2018 Antwerp,Apartment,Apartment,535000.0,for sale,3.0,100.0,0.0,,1.0,2.0,0.0,0.0,,2.0,0.0,Fully renovated,,1.6,0.113,5350.0,2018,Flanders,False,406123.4,7.0
1150 Sint-Pieters-Woluwe,Apartment,Ground Floor,485000.0,for sale,2.0,130.0,0.0,0.0,1.0,10.0,1.0,115.0,,2.0,0.0,To renovate,2.0,4.1,0.551,3730.77,1150,Brussels,False,848242.8,3.0
6791 Athus,House,Residence,360000.0,for sale,6.0,240.0,0.0,0.0,1.0,25.0,1.0,250.0,,3.0,0.0,,2.0,2.8,0.161,1500.0,6791,Wallonia,False,311454.5,
3470 Kortenaken,House,Residence,379000.0,for sale,4.0,267.0,0.0,,0.0,0.0,1.0,,2172.0,,0.0,,,9.8,0.124,1419.48,3470,Flanders,False,343570.4,
2300 Turnhout,House,Residence,385000.0,for sale,4.0,186.0,0.0,0.0,1.0,,0.0,0.0,160.0,3.0,0.0,Normal,2.0,2.0,0.126,2069.89,2300,Flanders,False,297988.7,5.0
6990 Hotton,Apartment,Duplex,195000.0,for sale,4.0,88.0,0.0,0.0,1.0,,1.0,,,,0.0,Normal,1.0,4.3,0.01,2215.91,6990,Wallonia,False,381500.0,5.0
2440 Geel,House,Residence,299000.0,for sale,3.0,173.0,1.0,0.0,1.0,,1.0,,3358.0,3.0,0.0,,1.0,8.0,0.153,1728.32,2440,Flanders,False,319010.7,
1480 Tubize,Apartment,Apartment,320000.0,for sale,3.0,114.0,0.0,0.0,1.0,10.0,0.0,0.0,,4.0,0.0,Normal,2.0,0.527,0.016,2807.02,1480,Wallonia,False,318438.0,5.0
8800 Roeselare,House,Villa,850000.0,for sale,5.0,371.0,1.0,,1.0,115.0,1.0,,2248.0,4.0,0.0,Normal,,2.2,0.399,2291.11,8800,Flanders,False,301092.9,5.0
8000 Brugge,House,Master House,1295000.0,for sale,10.0,609.0,1.0,,1.0,,1.0,,277.0,3.0,0.0,To be renovated,3.0,1.7,0.218,2126.44,8000,Flanders,False,488946.1,4.0
1080 Sint-Jans-Molenbeek,Apartment,Apartment,160000.0,for sale,1.0,56.0,1.0,,1.0,,0.0,0.0,,4.0,0.0,Normal,1.0,1.5,0.201,2857.14,1080,Brussels,False,285820.3,5.0
9220 Hamme,Apartment,Ground Floor,245000.0,for sale,2.0,71.0,0.0,0.0,0.0,0.0,1.0,80.0,,3.0,0.0,Normal,1.0,7.7,0.304,3450.7,9220,Flanders,False,304383.7,5.0
1050 Elsene,Apartment,Apartment,895000.0,for sale,4.0,260.0,0.0,,1.0,,0.0,0.0,,2.0,0.0,Excellent,3.0,1.1,0.225,3442.31,1050,Brussels,False,771126.3,8.0
4020 Liege,House,Residence,250000.0,for sale,8.0,204.0,1.0,0.0,1.0,177.0,0.0,0.0,679.0,2.0,0.0,To renovate,2.0,1.3,0.154,1225.49,4020,Wallonia,False,231801.7,3.0
5670 Viroinval,House,Residence,127000.0,for sale,3.0,111.0,1.0,,1.0,13.0,0.0,0.0,153.0,2.0,0.0,Normal,1.0,,0.034,1144.14,5670,Wallonia,False,127500.0,5.0
5500 Dinant,Apartment,Apartment,325000.0,for sale,2.0,136.0,1.0,,1.0,,0.0,0.0,,,0.0,,,0.191,0.139,2389.71,5500,Wallonia,False,254214.8,
4020 Bressoux,House,Residence,95000.0,for sale,5.0,195.0,0.0,,0.0,0.0,0.0,0.0,99.0,2.0,0.0,,,0.997,0.019,487.18,4020,Wallonia,False,184666.7,
6000 Charleroi,House,Residence,598000.0,for sale,5.0,600.0,0.0,,0.0,0.0,0.0,0.0,250.0,2.0,0.0,,,1.2,0.266,996.67,6000,Wallonia,False,198514.2,
4100 Seraing,House,Residence,120000.0,for sale,2.0,94.0,1.0,0.0,1.0,40.0,0.0,0.0,130.0,2.0,0.0,Normal,1.0,0.376,0.202,1276.6,4100,Wallonia,False,205508.3,5.0
7500 Tournai,Apartment,Apartment,287000.0,for sale,2.0,93.0,1.0,,1.0,9.0,0.0,0.0,,,1.0,New,1.0,1.0,0.311,3086.02,7500,Wallonia,False,319536.1,9.0
4000 Liege,House,Residence,225000.0,for sale,4.0,156.0,0.0,0.0,1.0,8.0,1.0,40.0,108.0,2.0,0.0,Normal,1.0,1.6,0.144,1442.31,4000,Wallonia,False,278374.3,5.0
1080 Sint-Jans-Molenbeek,House,Residence,295000.0,for sale,4.0,120.0,0.0,0.0,1.0,15.0,1.0,,65.0,,0.0,To be renovated,1.0,1.7,0.319,2458.33,1080,Brussels,False,285820.3,4.0
9500 Geraardsbergen,Apartment,Apartment,481000.0,for sale,3.0,137.0,0.0,,1.0,44.0,0.0,0.0,,,0.0,New,,1.2,0.2,3510.95,9500,Flanders,False,349010.6,9.0
4030 Grivegnée,Apartment,Apartment,372700.0,for sale,3.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,New,,1.7,0.01,2606.29,4030,Wallonia,False,224804.0,9.0
